deviceid,subscriberid,simid,devicephonenum,intro,duration,uid,uid_confirm,surveyor,supervisor,date,time,date_v,time_v,time_a,f2_a1,f2_a2,f2_a2_1,f2_a3,note_2,note_3,note_4,note_5,f2_a4,note_6,note_7,success,note_8,f2_a5,f2_a7,end_time,note_10,formdef_version,key,submissiondate,starttime,endtime,date_a,f2_a6
352347086187639,,89918570100002858301,,,64,B03V36F1073,B03V36F1073,,4,13-Mar-2019,14:50:22,Yes,Yes,,No,No,,,,,,,,,,Yes,,,8.6,14:50:47,,1902241727,uuid:7187a759-80ed-4190-844d-82856d702a53,,,,,
865207032330552,,89918570500020225195,,,89,B04V49F1377,B04V49F1377,,3,16-Mar-2019,11:46:25,Yes,Yes,,No,Yes,,Yes,,,,,No,,,Yes,,,10.514,11:55:37,,1902241727,uuid:71a0cb6f-bdfa-402e-94a6-a9e3156f462a,,,,,
351971071021742,,,,,80,B03V33F0987,B03V33F0987,,4,7-Mar-2019,11:37:25,Yes,Yes,,No,Yes,,Yes,,,,,Yes,,,Yes,,,3.2,11:37:57,,1902241727,uuid:71af092f-0db4-4869-b1a1-cbd6b90f482f,,,,,
359940060386368,,,,,146,B06V70F1968,B06V70F1968,22.0,6,27-Mar-2019,11:16:39,Yes,Yes,,No,Yes,,Yes,,,,,No,,,Yes,,,8.752,11:29:01,,1902241727,uuid:71e8349f-a510-4429-8f1e-705c4ffe5c71,,,,,
352347086187639,,89918570100002858301,,,81,B01V13F0381,B01V13F0381,13.0,4,16-Apr-2019,11:09:00,Yes,Yes,,Yes,Yes,,Yes,,,,,No,,,Yes,,,7.0,11:09:17,,1902241727,uuid:723be4c9-fd76-47cf-a759-ba2bfb99cf44,,,,,
359940062167519,,,,,119,B01V01F0031,B01V01F0031,14.0,1,25-Mar-2019,11:29:03,Yes,Yes,,No,Yes,,Yes,,,,,No,,,Yes,,,9.85,11:30:20,,1902241727,uuid:72563b7c-db14-4dbe-a9d9-59eaa2c474b8,,,,,
869432027611214,,,,,416,B05V66F1839,B05V66F1839,23.0,2,28-Mar-2019,10:12:01,Yes,Yes,,No,Yes,,Yes,,,,,Yes,,,Yes,,,7.78,10:44:58,,1902241727,uuid:7275ca2d-1e12-4dbc-a5de-61019782ad53,,,,,
869432027607238,,,,,171,B04V49F1395,B04V49F1395,,3,6-Apr-2019,10:08:56,Yes,Yes,,No,Yes,,Yes,,,,,Yes,,,Yes,,,11.094,10:47:04,,1902241727,uuid:72adf596-156e-43fb-acc7-56bb5974e64e,,,,,
351971070958720,,,,,120,B06V80F2305,B06V80F2305,17.0,6,14-Mar-2019,11:30:45,Yes,Yes,,No,Yes,,Yes,,,,,Yes,,,Yes,,,9.066,11:59:43,,1902241727,uuid:72c11df6-ec08-435d-a895-edcad0734c19,,,,,
869432027611032,,,,,111,B03V34F0994,B03V34F0994,28.0,4,5-Apr-2019,10:06:27,Yes,Yes,,Yes,Yes,,Yes,,,,,Yes,,,Yes,,,2.2,10:07:24,,1902241727,uuid:72f608f3-8f97-45c2-a587-7341fec33d03,,,,,
351971070954323,,,,,104,B05V59F1637,B05V59F1637,12.0,2,2-Mar-2019,13:01:09,Yes,Yes,,No,Yes,,Yes,,,,,No,,,Yes,,,6.892,13:16:53,,1902241727,uuid:7325c0b7-4140-48f3-a7e1-1cc66272367b,,,,,
351971070952178,,,,,93,B02V19F0587,B02V19F0587,25.0,5,26-Mar-2019,10:51:24,Yes,Yes,,No,Yes,,Yes,,,,,No,,,Yes,,,9.768,11:07:24,,1902241727,uuid:732e8f33-3c1f-413a-b562-12bb43c899f7,,,,,
351971070952178,,,,,130,B02V14F0394,B02V14F0394,25.0,5,12-Apr-2019,08:40:42,Yes,Yes,,Yes,Yes,,Yes,,,,,No,,,Yes,,,12.472,08:52:16,,1902241727,uuid:73992155-54ec-4112-8ebd-618af3b06b56,,,,,
351971070954323,,,,,145,B05V61F1698,B05V61F1698,12.0,2,23-Mar-2019,17:24:45,Yes,Yes,,No,Yes,,Yes,,,,,No,,,Yes,,,2.457,17:44:08,,1902241727,uuid:73afd0a0-3af2-4717-b1f0-0575f6f2b959,,,,,
869432027578835,,,,,226,B04V48F1360,B04V48F1360,11.0,3,7-Mar-2019,13:11:30,Yes,Yes,,No,Yes,,Yes,,,,,No,,,No,,Respondent ne aaje time nahto khetre aavano...Revisit,,13:13:58,,1902241727,uuid:73b64cde-6259-46e8-9411-c2270aef3cb3,,,,,
351971070949968,,,,,762,B03V35F1024,B03v35f1024,31.0,4,28-Feb-2019,11:50:37,Yes,Yes,,No,Yes,,Yes,,,,,Yes,,,Yes,,,15.3,12:06:11,,1902241727,uuid:73baa539-2879-44d6-911d-304ff66149f9,,,,,
351971070952178,,,,,93,B02V21F0639,B02V21F0639,25.0,5,1-Apr-2019,09:19:36,Yes,Yes,,No,Yes,,Yes,,,,,No,,,Yes,,,8.549,09:19:50,,1902241727,uuid:73bb7185-780b-46a8-aac0-215aaf5e309b,,,,,
351971070952178,,,,,61,B02V17F0520,B02V17F0520,25.0,5,4-Apr-2019,10:29:51,Yes,Yes,,No,Yes,,No,,,,,,,,No,,Farmar pase Time nathi Aetle,,10:30:17,,1902241727,uuid:73dc79bc-abf2-4987-8ced-6bdb4a86eaa7,,,,,
359940062782432,,89911283091600875966,,,119,B03V36F1074,B03V36F1074,19.0,4,25-Mar-2019,11:41:59,Yes,Yes,,No,Yes,,Yes,,,,,No,,,Yes,,,2.8,11:49:33,,1902241727,uuid:73fc485c-1f4e-4498-b683-2e8974081bba,,,,,
351753104177752,,8991058121089494824,,,2289,B02V16F0468,B02v16f0468,25.0,5,27-Mar-2019,09:55:42,Yes,Yes,,No,Yes,,Yes,,,,,Yes,,,Yes,,,10.381,10:35:33,,1902241727,uuid:74055257-bc58-4fa4-b561-3ed1c37cb6a1,,,,,
359940062167519,,,,,194,B01V07F0179,B01V07F0179,14.0,1,6-Mar-2019,13:54:59,Yes,Yes,,No,Yes,,Yes,,,,,No,,,Yes,,,4.109,14:08:33,,1902241727,uuid:743a4b37-699e-4dfd-9458-a2595bafacca,,,,,
359940062066059,,,,,104,B06V73F2076,B06V73F2076,27.0,6,12-Mar-2019,12:12:49,Yes,Yes,,No,Yes,,Yes,,,,,No,,,Yes,,,2.914,12:13:11,,1902241727,uuid:7457bf9b-9f8a-4758-9c73-d774c6dad109,,,,,
351971070952178,,,,,109,B02V22F0680,B02V22F0680,25.0,5,11-Apr-2019,10:22:11,Yes,Yes,,No,Yes,,Yes,,,,,No,,,Yes,,,12.774,10:38:57,,1902241727,uuid:74599b04-e8a6-49d9-87b8-200b72647c6a,,,,,
351971071021742,,,,,255,B03V33F0982,B03V33F0982,19.0,4,7-Mar-2019,14:19:21,Yes,Yes,,No,Yes,,Yes,,,,,Yes,,,Yes,,,3.0,14:33:39,,1902241727,uuid:74cb6874-e1b8-47cf-8722-5483e5ce54c7,,,,,
865207032330552,,89918570500020225195,,,81,B04V55F1515,B04V55F1515,,3,2-Apr-2019,10:50:13,Yes,Yes,,No,Yes,,Yes,,,,,No,,,Yes,,,3.096,10:56:50,,1902241727,uuid:74d142f6-0450-4d78-9bcf-ae2b9f07d5e4,,,,,
351971070952178,,,,,59,B02V16F0495,B02V16F0495,25.0,5,28-Mar-2019,12:06:08,Yes,Yes,,No,Yes,,No,,,,,,,,No,,Farmar pase Time nathi Aetle,,12:06:35,,1902241727,uuid:7528b448-0e22-4dd5-b6f3-8b48ff608406,,,,,
359940062167519,,,,,164,B01V12F0365,B01V12F0365,14.0,1,9-Mar-2019,14:27:07,Yes,Yes,,No,Yes,,Yes,,,,,No,,,Yes,,,14.244,14:27:32,,1902241727,uuid:7530aa27-3291-489b-aa21-1dda80a9faa4,,,,,
359940060386368,,,,,214,B06V77F2199,B06V77F2199,22.0,6,28-Feb-2019,13:15:41,Yes,Yes,,No,Yes,,Yes,,,,,Yes,,,Yes,,,29.367,14:01:30,,1902241727,uuid:7585abf6-43c7-43e4-aa95-33474df9ca75,,,,,
869432027578835,,,,,327,B04V46F1314,B04V46F1314,11.0,3,28-Mar-2019,10:38:25,Yes,Yes,,No,Yes,,Yes,,,,,No,,,Yes,,,3.321,10:49:27,,1902241727,uuid:7600ee5a-dcac-4d8b-a886-a1b29da23842,,,,,
352347086187639,,89918570100002858301,,,143,B03V33F0975,B03V33F0975,31.0,4,25-Mar-2019,14:06:11,Yes,Yes,,Yes,Yes,,Yes,,,,,Yes,,,Yes,,,1.9,14:06:30,,1902241727,uuid:763d5fe2-0cfc-4a6a-91e0-7de71a7e288d,,,,,
351971070958720,,,,,201,B06V78F2218,B06V78F2218,17.0,6,4-Mar-2019,11:02:07,Yes,Yes,,No,Yes,,Yes,,,,,No,,,Yes,,,28.364,11:37:55,,1902241727,uuid:7658a858-857a-4468-8a2d-30d9b9c4b2de,,,,,
351971070952178,,,,,158,B01V01F0002,B01V01F0002,30.0,5,22-Feb-2019,17:18:20,Yes,Yes,,Yes,Yes,,No,,,,,,,,,,,,,,1902221101,uuid:766b2801-630e-4403-a2e0-14fdaf76eb17,,,,,
869432027598171,,8991055171006387521f,,,100,B05V64F1785,B05V64F1785,15.0,2,18-Mar-2019,11:18:37,Yes,Yes,,No,Yes,,Yes,,,,,No,,,Yes,,,6.383,11:31:27,,1902241727,uuid:76cbe9bf-0ad3-419b-aaf3-1bedce7d6a91,,,,,
352347086187639,,89918570100002858301,,,99,B03V30F0889,B03V30F0889,,4,28-Mar-2019,10:23:06,Yes,Yes,,Yes,Yes,,Yes,,,,,Yes,,,Yes,,,2.5,10:24:13,,1902241727,uuid:76ec8300-8c43-45fb-be25-6d9201d16db6,,,,,
351971070958266,,8991000901222570146,,,155,B04V48F1361,B04V48F1361,20.0,3,10-Apr-2019,09:17:11,Yes,Yes,,No,Yes,,Yes,,,,,No,,,Yes,,,6.655,09:27:48,,1902241727,uuid:76ef3292-1448-4027-b1c3-36cd06742f69,,,,,
359940062108828,,,,,245,B02V14F0406,B02V14F0406,,5,23-Mar-2019,14:46:54,Yes,Yes,,No,Yes,,Yes,,,,,No,,,Yes,,,8.761,14:57:58,,1902241727,uuid:76fd06a9-82ef-466e-ac02-6f2c58180803,,,,,
359940062782432,,89911283091600875966,,,125,B03V36F1069,B03V36F1069,19.0,4,27-Feb-2019,12:13:13,Yes,Yes,,No,Yes,,Yes,,,,,Yes,,,Yes,,,5.2,12:36:00,,1902241727,uuid:7704260d-16b3-48e6-8641-d2aa19249e1b,,,,,
351971070952178,,,,,112,B02V15F0437,B02V15F0437,25.0,5,15-Mar-2019,19:54:25,Yes,Yes,,No,Yes,,No,,,,,,,,No,,Farmar pase Time nathi Aetle,,19:54:55,,1902241727,uuid:771bf099-6805-4b8b-832f-28ec835d659c,,,,,
359940062782432,,89911283091600875966,,,230,B03V37F1095,B03V37F1095,19.0,4,8-Mar-2019,12:40:14,Yes,Yes,,No,Yes,,Yes,,,,,Yes,,,Yes,,,3.8,12:49:28,,1902241727,uuid:771ed17d-204c-402a-9ddf-811f9def1753,,,,,
351971070958266,,8991000901222570146,,,76,B04V54F1506,B04V54F1506,20.0,3,8-Apr-2019,12:01:25,Yes,Yes,,No,Yes,,Yes,,,,,No,,,No,,Revisit,,12:02:03,,1902241727,uuid:776b4ffb-d5b0-41a3-b417-d43bebbbc014,,,,,
359940062108828,,,,,102,B02V26F0782,B02V26F0782,30.0,5,10-Apr-2019,10:05:31,Yes,Yes,,Yes,Yes,,Yes,,,,,No,,,Yes,,,7.028,10:19:21,,1902241727,uuid:776c5f3a-6fee-4811-a9f9-a19ff2ec6dd1,,,,,
359940062775113,,,,,133,B06V73F2062,B06V73F2062,36.0,6,29-Mar-2019,11:09:05,Yes,Yes,,No,Yes,,Yes,,,,,Yes,,,Yes,,,8.331,11:38:29,,1902241727,uuid:7781776c-40f3-4a1a-bf18-0898dfdf2231,,,,,
359940062782432,,89911283091600875966,,,109,B03V39F1154,B03V39F1154,19.0,4,2-Apr-2019,10:18:41,Yes,Yes,,Yes,Yes,,Yes,,,,,Yes,,,Yes,,,2.8,10:37:04,,1902241727,uuid:778c0564-73fe-48c2-a59a-48ded6b8a3f0,,,,,
351971070952178,,,,,116,B02V25F0737,B02V25F0737,25.0,5,5-Mar-2019,13:57:47,Yes,Yes,,No,Yes,,Yes,,,,,No,,,Yes,,,10.19,14:05:12,,1902241727,uuid:77920894-8e1a-44cf-8efe-aa15620434b1,,,,,
359940062782432,,89911283091600875966,,,175,B03V28F0853,B03V28F0853,19.0,4,2-Mar-2019,11:50:24,Yes,Yes,,No,Yes,,Yes,,,,,No,,,Yes,,,7.0,12:02:14,,1902241727,uuid:77a059ed-7bc8-4bd1-9a15-dea420c76218,,,,,
351971070952178,,,,,100,B02V24F0721,B02V24F0721,25.0,5,12-Mar-2019,18:53:36,Yes,Yes,,Yes,Yes,,No,,,,,,,,No,,Farmar pase Time nathi Aetle,,18:54:45,,1902241727,uuid:77f5a966-5d52-4ab1-a1bb-d74b0843aff8,,,,,
865596032669757,,,,,130,B01V12F0342,B01V12F0342,18.0,1,9-Mar-2019,17:28:46,Yes,Yes,,No,Yes,,No,,,,,,,,No,,Fari var mulakat,,17:29:38,,1902241727,uuid:785da803-1be9-48b1-a99b-d86d8160799e,,,,,
869432027578835,,,,,157,B04V44F1253,B04V44F1253,11.0,3,26-Feb-2019,12:28:06,Yes,Yes,,No,Yes,,Yes,,,,,No,,,Yes,,,9.135,12:44:43,,1902241727,uuid:78608d57-40ed-4723-b06e-b038d84bf934,,,,,
351971070958266,,8991000901222570146,,,168,B04V50F1404,B04V50F1404,20.0,3,19-Mar-2019,10:46:46,Yes,Yes,,No,Yes,,Yes,,,,,No,,,Yes,,,3.055,10:56:28,,1902241727,uuid:78973279-04da-42ff-9dd6-b17753dbf138,,,,,
865596032669757,,,,,164,B01V07F0188,B01V07F0188,18.0,1,24-Mar-2019,16:38:28,Yes,Yes,,No,Yes,,Yes,,,,,No,,,Yes,,,11.531,16:40:11,,1902241727,uuid:78b5a46f-a9ca-4bfb-8ac8-e67d89234f4a,,,,,
865207032330552,,89918570500020225195,,,72,B04V48F1366,B04V48F1366,,3,3-Apr-2019,09:46:16,Yes,Yes,,No,Yes,,Yes,,,,,No,,,Yes,,,3.605,09:55:07,,1902241727,uuid:78eacfb2-5053-4900-9187-9a7d872a13e0,,,,,
359940062167519,,,,,137,B01V06F0166,B01V06F0166,14.0,1,26-Feb-2019,11:38:52,Yes,Yes,,No,Yes,,Yes,,,,,No,,,Yes,,,16.396,11:51:19,,1902241727,uuid:78f34b16-6d14-4d67-8c3b-2f0274b3704a,,,,,
351971070952178,,,,,117,B02V15F0456,B02V15F0456,25.0,5,14-Mar-2019,11:39:06,Yes,Yes,,No,Yes,,Yes,,,,,No,,,Yes,,,14.152,11:52:30,,1902241727,uuid:7911eb17-d703-457d-a9a6-52a5523bc058,,,,,
869432027598171,,8991055171006387521f,,,161,B05V60F1655,B05V60F1655,15.0,2,19-Apr-2019,09:04:52,Yes,Yes,,Yes,Yes,,Yes,,,,,No,,,Yes,,,8.235,09:16:24,,1902241727,uuid:792ba1a8-77b6-4d1a-98fb-f2b11227239a,,,,,
359940062167519,,,,,120,B01V13F0384,B01V13F0384,14.0,1,16-Mar-2019,12:06:13,Yes,Yes,,No,Yes,,Yes,,,,,No,,,Yes,,,3.926,12:29:48,,1902241727,uuid:79354cd1-5c75-4c53-b277-62e0dfcc0d22,,,,,
351971070954323,,,,,241,B05V65F1824,B05V65F1824,12.0,2,6-Mar-2019,10:50:43,Yes,Yes,,No,Yes,,Yes,,,,,No,,,Yes,,,13.325,10:51:43,,1902241727,uuid:79839a4f-d885-45d9-a174-ff4aad7d127f,,,,,
869432027611032,,,,,82,B03V37F1081,B03V37F1081,,4,8-Mar-2019,12:02:37,Yes,Yes,,Yes,Yes,,Yes,,,,,Yes,,,Yes,,,3.1,12:03:02,,1902241727,uuid:79901641-0841-4129-9694-c8966fabbfed,,,,,
351971070958266,,8991000901222570146,,,77,B04V45F1289,B04V45F1289,20.0,3,11-Mar-2019,13:07:01,Yes,Yes,,No,Yes,,Yes,,,,,Yes,,,Yes,,,6.269,13:07:43,,1902241727,uuid:79e0ee3e-af7e-4d25-b791-458b44ca82fb,,,,,
351971070954323,,,,,128,B05V59F1654,B05V59F1654,12.0,2,12-Mar-2019,18:03:28,Yes,Yes,,No,Yes,,Yes,,,,,No,,,Yes,,,19.967,18:19:31,,1902241727,uuid:7a002d6e-efd0-4d44-8cf3-92aa38d2b5dd,,,,,
869432027598171,,8991055171006387521f,,,506,B05V57F1577,B05V57F1577,15.0,2,14-Mar-2019,12:07:51,Yes,Yes,,No,Yes,,Yes,,,,,No,,,Yes,,,6.787,12:27:55,,1902241727,uuid:7a200c11-841e-49ca-8241-35e912382afe,,,,,
359940060386368,,,,,218,B06V73F2064,B06V73F2064,22.0,6,29-Mar-2019,10:38:41,Yes,Yes,,No,Yes,,Yes,,,,,No,,,Yes,,,12.864,10:51:36,,1902241727,uuid:7acf6035-45d3-4a5e-b2c1-0f33e800781a,,,,,
351971071058785,,,,,163,B04V50F1416,B04V50F1416,16.0,3,4-Apr-2019,12:13:19,Yes,Yes,,No,Yes,,Yes,,,,,Yes,,,Yes,,,4.073,12:41:00,,1902241727,uuid:7addb852-8e50-4f99-8837-e7553decc105,,,,,
359940060386368,,,,,112,B06V81F2325,B06V81F2325,22.0,6,10-Apr-2019,11:33:50,Yes,Yes,,No,Yes,,Yes,,,,,Yes,,,Yes,,,4.396,11:53:29,,1902241727,uuid:7b003d40-28c8-4b19-acd0-08b03d2833d7,,,,,
352347086187639,,89918570100002858301,,,86,B01V05F0146,B01V05F0146,13.0,4,18-Apr-2019,09:54:49,Yes,Yes,,Yes,Yes,,Yes,,,,,Yes,,,Yes,,,7.0,09:55:15,,1902241727,uuid:7b061347-bff8-4f80-be4d-bd59d566d387,,,,,
865596032669757,,,,,89,B01V07F0174,B01V07F0174,18.0,1,28-Mar-2019,12:12:23,Yes,Yes,,No,Yes,,Yes,,,,,No,,,Yes,,,8.155,12:12:50,,1902241727,uuid:7b1fbbbc-e5a3-41b2-a7ad-7652941d5c04,,,,,
869432027611214,,,,,308,B05V56F1556,B05V56F1556,28.0,2,9-Apr-2019,09:46:07,Yes,Yes,,Yes,Yes,,Yes,,,,,No,,,Yes,,,6.5,10:05:53,,1902241727,uuid:7b23592f-6960-4f65-95d5-4f1bf1621821,,,,,
359940062782432,,89911283091600875966,,,107,B03V39F1156,B03V39F1156,19.0,4,4-Mar-2019,11:21:40,Yes,Yes,,No,Yes,,Yes,,,,,No,,,Yes,,,6.4,11:31:23,,1902241727,uuid:7b41d436-b052-4c33-a7ed-6c7bb3f84416,,,,,
359940062167519,,,,,228,B01V08F0203,B01V08F0203,14.0,1,5-Mar-2019,12:47:43,Yes,Yes,,No,Yes,,Yes,,,,,No,,,Yes,,,9.288,12:59:22,,1902241727,uuid:7b8b2976-7349-469c-b677-c8a72ffeee27,,,,,
351971070958266,,8991000901222570146,,,234,B04V54F1494,B04V54F1494,20.0,3,24-Mar-2019,13:56:43,Yes,Yes,,No,Yes,,Yes,,,,,Yes,,,Yes,,,7.363,14:01:12,,1902241727,uuid:7b8be482-45e4-463a-92b4-0cbebdd0929e,,,,,
359940062167519,,,,,83,B01V05F0148,B01V05F0148,14.0,1,28-Mar-2019,09:13:28,Yes,Yes,,No,Yes,,Yes,,,,,No,,,Yes,,,5.083,09:13:46,,1902241727,uuid:7bafe799-0928-48e2-9dcd-47a1eb0cab22,,,,,
351971070952285,,,,,60,B01V03F0084,B01V03F0084,24.0,1,3-Apr-2019,11:32:13,Yes,Yes,,Yes,Yes,,No,,,,,,,,No,,Bijivar,,11:32:47,,1902241727,uuid:7c1467e7-288f-4db6-b080-e9855e2e3fdf,,,,,
359940062066059,,,,,152,B06V81F2336,B06V81F2336,27.0,6,17-Apr-2019,09:38:58,Yes,Yes,,Yes,Yes,,Yes,,,,,No,,,Yes,,,12.72,09:52:26,,1902241727,uuid:7c3eb4a7-69fb-4507-97aa-762cde7ef9ea,,,,,
359940062108828,,,,,104,B02V26F0793,B02V26F0793,30.0,5,3-Apr-2019,10:48:47,Yes,Yes,,No,Yes,,Yes,,,,,No,,,Yes,,,15.144,11:02:58,,1902241727,uuid:7c97d610-9d7e-4193-9e31-090ad3995974,,,,,
359940062108828,,,,,59,B02V17F0505,B02V17F0505,25.0,5,8-Apr-2019,18:58:07,Yes,Yes,,No,Yes,,No,,,,,,,,No,,Farmar pase time nathi aetle,,18:58:24,,1902241727,uuid:7c9fa913-08d1-485c-99e7-f70ba06aa409,,,,,
359940062108828,,,,,144,B02V16F0491,B02V16F0491,30.0,5,5-Apr-2019,09:38:09,Yes,Yes,,No,Yes,,Yes,,,,,No,,,Yes,,,12.816,09:53:26,,1902241727,uuid:7cbb370c-c868-4a22-ba57-35db5a838909,,,,,
351971071174996,,,,,220,B02V24F0724,B02V24F0724,34.0,5,26-Feb-2019,11:19:04,Yes,Yes,,No,Yes,,Yes,,,,,No,,,Yes,,,20.741,11:37:40,,1902241727,uuid:7cc8a3f0-7a33-4739-97ec-44172a113d63,,,,,
359940062782432,,89911283091600875966,,,289,B03V31F0940,B03V31F0940,19.0,4,9-Mar-2019,15:12:52,Yes,Yes,,No,Yes,,Yes,,,,,Yes,,,Yes,,,4.7,15:37:48,,1902241727,uuid:7d239b85-c5db-429e-844c-146d3e31bafe,,,,,
351971070958266,,8991000901222570146,,,70,B01V01F0004,B01V01F0004,20.0,3,23-Feb-2019,12:35:08,Yes,Yes,,Yes,Yes,,Yes,,,,,,,,Yes,,,,12:35:33,,1902211431,uuid:7d6139ee-84f3-4eb1-b126-3faf45119ee9,,,,,
869432027598171,,8991055171006387521f,,,86,B05V64F1781,B05V64F1781,15.0,2,2-Apr-2019,09:20:20,Yes,Yes,,Yes,Yes,,Yes,,,,,No,,,Yes,,,11.009,09:30:27,,1902241727,uuid:7dab1ddc-ad11-474e-a6cb-cf287fed89a4,,,,,
359940062066059,,,,,191,B06V70F1966,B06V70F1966,27.0,6,5-Mar-2019,13:26:22,Yes,Yes,,No,Yes,,Yes,,,,,,,,Yes,,,8.766,13:49:05,,1902241727,uuid:7dc69a95-97e0-4420-ad55-32327015e2fe,,,,,
359940062066059,,,,,136,B06V70F1979,B06V70F1979,27.0,6,5-Mar-2019,12:22:05,Yes,Yes,,No,Yes,,Yes,,,,,No,,,Yes,,,19.888,12:36:39,,1902241727,uuid:7dcfbd17-0743-4cd2-aff1-dc614572f665,,,,,
865596032669757,,,,,94,B01V10F0284,B01V10F0284,18.0,1,15-Apr-2019,12:34:44,Yes,Yes,,No,Yes,,Yes,,,,,No,,,Yes,,,32.97,12:35:40,,1902241727,uuid:7e2c4869-a4df-46e0-9f85-a22180fe2a7a,,,,,
869432027598171,,8991055171006387521f,,,220,B05V63F1768,B05V63F1768,15.0,2,26-Mar-2019,12:06:58,Yes,Yes,,No,Yes,,Yes,,,,,No,,,Yes,,,8.441,12:16:54,,1902241727,uuid:7e5569cd-4664-4d9e-8520-aa88d893f982,,,,,
868494030217414,,89918570400131990425,,,157,B02V14F0411,B02V14F0411,25.0,5,19-Apr-2019,16:27:22,Yes,Yes,,Yes,Yes,,Yes,,,,,Yes,,,Yes,,,7.157,17:00:52,,1902241727,uuid:7e56ed37-bee4-4cfb-b4a4-593ebec72187,,,,,
869432027578835,,,,,76,B04V46F1322,B04V46F1322,11.0,3,16-Mar-2019,15:53:05,Yes,Yes,,No,Yes,,No,,,,,,,,No,,Time problem,,15:53:37,,1902241727,uuid:7e8439a5-c0c0-4b57-80e0-da06a0e198be,,,,,
351971070954323,,,,,104,B05V66F1835,B05V66F1835,12.0,2,4-Mar-2019,17:37:54,Yes,Yes,,No,Yes,,Yes,,,,,No,,,Yes,,,29.621,18:03:19,,1902241727,uuid:7ef09e9e-ba08-4e40-adb4-5cffde599157,,,,,
359940062167519,,,,,87,B01V05F0127,B01V05F0127,14.0,1,23-Mar-2019,12:14:50,Yes,Yes,,No,Yes,,Yes,,,,,Yes,,,Yes,,,4.852,12:16:58,,1902241727,uuid:7ef89f0e-658a-4fe8-8d12-d365a49c9b7d,,,,,
351971070952178,,,,,111,B02V16F0497,B02V16F0497,25.0,5,11-Mar-2019,11:33:03,Yes,Yes,,No,Yes,,Yes,,,,,No,,,Yes,,,7.46,11:45:34,,1902241727,uuid:7f0dd0b9-994b-4568-bc0f-0fe306ce6a68,,,,,
865596032669757,,,,,107,B01V10F0295,B01V10F0295,18.0,1,15-Apr-2019,12:07:28,Yes,Yes,,No,Yes,,Yes,,,,,No,,,Yes,,,25.119,12:08:31,,1902241727,uuid:7f745d57-5984-4422-b1f3-190b46877647,,,,,
359940062775113,,,,,98,B06V71F2002,B06V71F2002,36.0,6,26-Mar-2019,10:22:46,Yes,Yes,,No,Yes,,Yes,,,,,No,,,Yes,,,12.476,10:34:50,,1902241727,uuid:7f87cc57-6d3f-4ed0-ba61-4a15ac6e84c5,,,,,
351971071174996,,,,,175,B02V15F0450,B02V15F0450,34.0,5,2-Apr-2019,10:39:19,Yes,Yes,,No,Yes,,Yes,,,,,Yes,,,Yes,,,21.533,11:11:40,,1902241727,uuid:7f967643-05ee-4f73-81be-2ab15002c020,,,,,
869432027607238,,,,,109,B04V51F1417,B04V51F1417,11.0,3,27-Feb-2019,12:40:49,Yes,Yes,,No,Yes,,Yes,,,,,No,,,Yes,,,4.056,12:59:35,,1902241727,uuid:80419db7-eb55-4fc1-8cc8-426da8a44212,,,,,
351971070952178,,,,,97,B02V14F0418,B02V14F0418,25.0,5,23-Mar-2019,15:41:44,Yes,Yes,,No,Yes,,Yes,,,,,No,,,Yes,,,20.053,15:59:31,,1902241727,uuid:809934b5-19a8-4a0c-abdc-a6b50b5fc9a5,,,,,
351971070952178,,,,,82,B02V25F0759,B02V25F0759,25.0,5,29-Mar-2019,09:11:35,Yes,Yes,,No,Yes,,Yes,,,,,No,,,Yes,,,13.186,09:24:28,,1902241727,uuid:80a7941d-24c2-4e76-b11d-d9f3309eeaa9,,,,,
359940062775113,,,,,246,B06V73F2087,B06V73F2087,36.0,6,8-Apr-2019,10:07:20,Yes,Yes,,No,Yes,,Yes,,,,,Yes,,,Yes,,,12.334,10:59:45,,1902241727,uuid:811bf979-5771-4f7b-b418-a4af7fa108f9,,,,,
359940062782432,,89911283091600875966,,,465,B03V27F0823,B03V27F0823,19.0,4,29-Mar-2019,11:29:29,Yes,Yes,,No,Yes,,Yes,,,,,Yes,,,Yes,,,5.2,11:49:42,,1902241727,uuid:813878ad-5b91-4fc6-ab44-275bd5a497c7,,,,,
351971070952285,,,,,54,B01V03F0066,B01V03F0066,24.0,1,4-Apr-2019,18:01:18,Yes,Yes,,No,Yes,,Yes,,,,,No,,,Yes,,,10.797,18:01:46,,1902241727,uuid:813fdd01-85fd-4206-8814-7c91384361d3,,,,,
869432027598171,,8991055171006387521f,,,117,B05V68F1921,B05V68F1921,15.0,2,24-Mar-2019,15:35:02,Yes,Yes,,No,Yes,,Yes,,,,,No,,,Yes,,,3.84,15:42:57,,1902241727,uuid:8144ade6-e797-4ac5-8f3e-fd7fb9ad0081,,,,,
351971071174996,,,,,106,B02V17F0533,B02V17F0533,34.0,5,10-Apr-2019,09:03:57,Yes,Yes,,Yes,Yes,,Yes,,,,,No,,,Yes,,,12.219,09:17:12,,1902241727,uuid:81df056d-afea-4590-99ff-987e957efae4,,,,,
351971070952178,,,,,203,B02V18F0555,B02V18F0555,25.0,5,25-Mar-2019,10:17:21,Yes,Yes,,Yes,Yes,,Yes,,,,,No,,,Yes,,,9.892,10:32:53,,1902241727,uuid:82172d34-e01d-4599-a496-2b04f62384e7,,,,,
